HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gid,Input.number,Input.side,Answer.TP,"Answer,distro",Answer.long,"Answer,medium",Answer.player,"Answer,short",Approve,Reject
3QGHA0EA0IZ5Z7IT6E1LWDHQIR1BWZ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,36U2A8VAG1YD4ZFHHV145XGFSNCYKJ,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:38:33 GMT 2014,Sat Apr 05 06:41:25 GMT 2014,Fri Apr 11 23:41:25 PDT 2014,,,,172,75% (46/61),75% (46/61),7% (1/15),2011758,Ninth,Home (left),93:15:00,"2,0,4,2,5,2,0,11,0,5,1,2,3,0","3,6","26,28",17,"8,13",,
3J5XXLQDHLANHNEB1BHJSS00NQM3VQ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,39ASUFLU6X6LIUXXGD4ZOOW16KTEXG,A2243K88W25QKB,Submitted,Sat Apr 05 11:20:15 GMT 2014,Sat Apr 05 11:21:26 GMT 2014,Sat Apr 12 04:21:26 PDT 2014,,,,71,0% (0/0),0% (0/0),0% (0/0),2011758,Tenth,Home (left),93:15:00,"0,2,4,3,8,2,8,5,4,0,6,3,0,0","8,10","31,42",19,"6,9",,
3I01FDIL6L7C2OI66Q3K3WP1H5J2DG,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3J2UYBXQQLB98PY77JWU3MHDFFI60Q,ATN5M0LQEEYGU,Submitted,Sat Apr 05 09:22:32 GMT 2014,Sat Apr 05 09:28:22 GMT 2014,Sat Apr 12 02:28:22 PDT 2014,,,,350,0% (0/0),0% (0/0),0% (0/0),2011758,Eleventh,Home (left),93:15:00,"0,8,4,1,6,1,4,9,1,6,0,2,1,2","4,6","30,37",25,"11,14",,
38VTL6WC49C7ZWWKK5SWEO2EJ3EY5J,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3KMS4QQVK2P748YMC59GGC9ZMCGKF2,A9TF8BBJ4KOPY,Submitted,Sat Apr 05 03:18:16 GMT 2014,Sat Apr 05 03:22:57 GMT 2014,Fri Apr 11 20:22:57 PDT 2014,,,,281,0% (0/0),0% (0/0),0% (0/0),2011758,First,Away (right),93:15:00,"0,8,6,0,1,6,2,3,1,1,3,4,0,0","18,20","15,16",1,"2,2",,
3WGCNLZJKE75D30ANM36YDFWPZ41DX,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3TXD01ZLD4GB9O69M2HZVVL6ZDF4U5,ATN5M0LQEEYGU,Submitted,Sat Apr 05 09:01:01 GMT 2014,Sat Apr 05 09:04:48 GMT 2014,Sat Apr 12 02:04:48 PDT 2014,,,,227,0% (0/0),0% (0/0),0% (0/0),2011758,Second,Away (right),93:15:00,"8,0,2,2,4,3,4,7,0,1,1,0,1,1","5,6","25,27",2,"4,5",,
3X4Q1O9UBGLASM612BYVAHI8WZC7OY,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3HVVDCPGTERC7I54B4FW6O3BB09TYQ,ARXQ6JB64AUJE,Submitted,Sat Apr 05 11:27:34 GMT 2014,Sat Apr 05 11:29:19 GMT 2014,Sat Apr 12 04:29:19 PDT 2014,,,,105,75% (46/61),75% (46/61),7% (1/15),2011758,Third,Away (right),82:36:00,"1,0,0,1,5,4,2,1,2,3,1,0,2,0","2,3","14,24",7,"6,8",,
3B6F54KMR1BBFSJSKCYVTC1WQ2ES1I,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3TPWUS5F890RWW8TAH2IWHIRC6VCWD,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:02:20 GMT 2014,Sat Apr 05 02:05:35 GMT 2014,Fri Apr 11 19:05:35 PDT 2014,,,,195,0% (0/0),0% (0/0),0% (0/0),2011758,Fourth,Away (right),66:11:00,"0,1,2,0,3,5,7,0,3,0,4,0,0,0","4,7","12,17",11,"9,13",,
36818Z1KV2C3PZBDQGQNW5MN2GMA3X,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3J4Q2Z4UTY2VQXICFZ3DGM78GL4QW4,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:44:43 GMT 2014,Sat Apr 05 06:47:17 GMT 2014,Fri Apr 11 23:47:17 PDT 2014,,,,154,75% (46/61),75% (46/61),7% (1/15),2011758,Fifth,Away (right),93:15:00,"0,1,6,3,0,6,6,7,5,6,8,1,0,1","11,17","30,35",14,"9,11",,
3R16PJFTS2QUJ8332L8V0OHPLSBK46,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,36W0OB37HWDM7ZOE7W0Q6C9P60JHZW,A2243K88W25QKB,Submitted,Sat Apr 05 11:22:31 GMT 2014,Sat Apr 05 11:24:10 GMT 2014,Sat Apr 12 04:24:10 PDT 2014,,,,99,0% (0/0),0% (0/0),0% (0/0),2011758,Sixth,Away (right),66:14:00,"0,2,5,6,7,0,4,2,7,2,5,0,0,0","7,8","28,33",16,"5,5",,
3YLPJ8OXX7C0382A14NKQIPRH1R4XG,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3OF2M9AATGND9PPMDH3NJ4PHYHIKZY,ARXQ6JB64AUJE,Submitted,Sat Apr 05 07:42:20 GMT 2014,Sat Apr 05 07:44:22 GMT 2014,Sat Apr 12 00:44:22 PDT 2014,,,,122,75% (46/61),75% (46/61),7% (1/15),2011758,Seventh,Away (right),93:15:00,"2,5,6,2,7,1,0,9,0,8,4,0,0,0","6,7","29,33",21,"9,10",,
3RKHNXPHGVVT06XIHRZDDSFJK5ZUK3,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,36DSNE9QZ5X6Z15XTNSU2RI0ZO5OJR,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:13:12 GMT 2014,Sat Apr 05 02:16:18 GMT 2014,Fri Apr 11 19:16:18 PDT 2014,,,,186,0% (0/0),0% (0/0),0% (0/0),2011758,Eighth,Away (right),93:15:00,"2,7,2,2,5,2,3,0,3,6,1,0,0,1","6,11","27,32",22,"1,2",,
3HY86PZXPXHA59EAJHEQ4VXHPB51EQ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3WOKGM4L71FZXV4B7FIOKM340F6O0R,A3O8YXPG1HGUH0,Submitted,Sat Apr 05 05:57:45 GMT 2014,Sat Apr 05 05:59:29 GMT 2014,Fri Apr 11 22:59:29 PDT 2014,,,,104,0% (0/0),0% (0/0),0% (0/0),2011758,Ninth,Away (right),93:15:00,"0,0,2,5,1,4,1,2,0,3,1,0,2,0","2,2","9,17",29,"10,13",,
3ZURAPD287M2BNE6ESYWMDIH1CK1F8,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:42 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:42 GMT 2014,,,34MAJL3QP4MRAUTQ7ILY8MV6M0Y430,ATN5M0LQEEYGU,Submitted,Sat Apr 05 11:12:38 GMT 2014,Sat Apr 05 11:14:45 GMT 2014,Sat Apr 12 04:14:45 PDT 2014,,,,127,0% (0/0),0% (0/0),0% (0/0),2011758,Tenth,Away (right),93:15:00,"1,0,2,3,4,3,6,2,5,0,0,1,1,0","2,7","21,26",77,"5,8",,
3421H3BM99G05U3X1V4AGHSSSVP9JS,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:42 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:42 GMT 2014,,,3DEL4X4EL6KJOZEOGEGTVROHOWMXY2,A9TF8BBJ4KOPY,Submitted,Sat Apr 05 03:39:18 GMT 2014,Sat Apr 05 03:41:39 GMT 2014,Fri Apr 11 20:41:39 PDT 2014,,,,141,0% (0/0),0% (0/0),0% (0/0),2011758,Eleventh,Away (right),93:15:00,"0,2,2,3,10,4,1,1,6,2,0,0,4,0","5,11","23,28",88,"7,8",,
30OITAWPBP24EO87DV1P44CDF3L9HN,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,3634BBTX0OTGYD8YC2O43WUMU8ZIFX,ATN5M0LQEEYGU,Submitted,Sat Apr 05 07:43:17 GMT 2014,Sat Apr 05 07:48:37 GMT 2014,Sat Apr 12 00:48:37 PDT 2014,,,,320,0% (0/0),0% (0/0),0% (0/0),2011757,Third,Home (left),83:42:00,"0,8,0,1,1,2,0,0,0,5,7,0,1,0","1,2","15,17",4,"9,11",,
3QD8LUVX4WXIZR6AF96UVAV5HXLX5D,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,3PEIJLRY6TSFZUJO1DY5AU31DOVXWC,ARXQ6JB64AUJE,Submitted,Sat Apr 05 09:12:29 GMT 2014,Sat Apr 05 09:14:55 GMT 2014,Sat Apr 12 02:14:55 PDT 2014,,,,146,75% (46/61),75% (46/61),7% (1/15),2011757,Fourth,Home (left),95:00:00,"5,7,2,0,1,5,1,0,4,3,0,0,0,1","8,12","15,22",5,"6,7",,
34OWYT6U3VG4AJJRJDJA4GDSFG09IG,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,3G0WWMR1UVJ5339YNYCQK3UHN8DQNO,A248D5XVN1YGCZ,Submitted,Fri Apr 04 21:18:13 GMT 2014,Fri Apr 04 21:20:18 GMT 2014,Fri Apr 11 14:20:18 PDT 2014,,,,125,0% (0/1),0% (0/1),0% (0/1),2011757,Fifth,Home (left),87:55:00,"1,0,3,1,0,2,7,3,2,3,1,0,1,0","1,3","14,24",10,"9,14",,
3WGCNLZJKE75D30ANM36YDFWPZ5D1A,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,3DHE4R9OCWAI1SQRYJ9UY1NH6R3G2K,ATN5M0LQEEYGU,Submitted,Sat Apr 05 08:36:32 GMT 2014,Sat Apr 05 08:41:28 GMT 2014,Sat Apr 12 01:41:28 PDT 2014,,,,296,0% (0/0),0% (0/0),0% (0/0),2011757,Sixth,Home (left),95:00:00,"1,0,3,4,3,0,5,5,3,5,0,0,2,1","2,4","25,29",17,"5,6",,
3QX22DUVONGO39ML7TMYOR96NH3MVP,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,3OLF68YTN901SVP00EWRMY63H0VAFM,ATN5M0LQEEYGU,Submitted,Sat Apr 05 08:41:29 GMT 2014,Sat Apr 05 08:43:52 GMT 2014,Sat Apr 12 01:43:52 PDT 2014,,,,143,0% (0/0),0% (0/0),0% (0/0),2011757,Seventh,Home (left),95:00:00,"2,1,1,2,8,4,0,9,4,5,2,2,3,0","6,9","26,30",18,"11,13",,
3IWA71V4THFEIV6OKSGZNG95DSWX6T,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,34S9DKFK73OEC50KE8TKXPXJMIINYE,ATN5M0LQEEYGU,Submitted,Sat Apr 05 07:19:57 GMT 2014,Sat Apr 05 07:22:11 GMT 2014,Sat Apr 12 00:22:11 PDT 2014,,,,134,0% (0/0),0% (0/0),0% (0/0),2011757,Eighth,Home (left),95:00:00,"1,0,1,0,9,3,10,0,4,4,1,1,1,1","3,6","21,26",20,"12,16",,
39WSF6KUV1KV11LBPJC1GRAPIMFEOQ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:38 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:38 GMT 2014,,,38F5OAUN5NB3NPI8O187FSGQW7YH7W,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 05:05:54 GMT 2014,Sat Apr 05 05:12:45 GMT 2014,Fri Apr 11 22:12:45 PDT 2014,,,,411,0% (0/1),0% (0/1),0% (0/1),2011757,Ninth,Home (left),95:00:00,"1,3,3,4,3,3,13,2,0,3,2,1,0,1","5,5","27,35",34,"7,9",,
