HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gid,Input.number,Input.side,Answer:TP,Answer.distro,Answer.long,Answer.medium,Answer.player,Answer.short,Approve,Reject
3FO95NVK5BZZ8XI9I6DAZ3J9UXWSRW,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3P59JYT76LJM6XCXIJ81XK26WAL2T3,ARXQ6JB64AUJE,Approved,Mon Mar 31 08:57:05 GMT 2014,Mon Mar 31 09:04:27 GMT 2014,Mon Mar 31 14:04:27 PDT 2014,Mon Mar 31 04:48:33 PDT 2014,,,442,98% (40/41),98% (40/41),98% (40/41),2011767,11,Home (left),79:31:00,"0,11,6,7, 3,7,13,4,4,9,0,0,0,0","5,7","42,48",31,"17,18",x,
3LVTFB9DE4HW6RUIARUT5ZQ1A00QG9,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,32XVDSJFPZWIT2MD9M7PB67E234M23,A35FOJ3K98V4DL,Submitted,Mon Mar 31 15:09:42 GMT 2014,Mon Mar 31 15:11:45 GMT 2014,Mon Mar 31 20:11:45 PDT 2014,,,,123,96% (25/26),96% (25/26),96% (25/26),2011767,1,Away (right),93:07:00,"0,0,1,0,0,0,2,0,0,1,0,0,0,0","2,10","2,2",1,"0,0",x,
3BS6ERDL9260KP17TSFNT96DX78D6P,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3QY7M81QH7LUPFJGUMB4SKWIODEK7T,A35FOJ3K98V4DL,Approved,Mon Mar 31 08:15:41 GMT 2014,Mon Mar 31 08:18:21 GMT 2014,Mon Mar 31 13:18:21 PDT 2014,Mon Mar 31 04:51:14 PDT 2014,,,160,96% (25/26),96% (25/26),96% (25/26),2011767,2,Away (right),93:07:00,"0,0,2,3,2,3,4,1,5,2,5,2,1,3","3,4","27,36",3,"3,4",x,
3KVQ0UJWPWK3AR1K54A8TRHY8S45WB,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3CCZ6YKWR7IVLFM62W5I4R46MEJ95N,ARXQ6JB64AUJE,Approved,Mon Mar 31 13:55:43 GMT 2014,Mon Mar 31 13:59:11 GMT 2014,Tue Apr 01 01:59:11 GMT 2014,2014/04/01 02:02:33 +0000,,,208,98% (40/41),98% (40/41),98% (40/41),2011767,3,Away (right),93:07:00,"4,2,0,3,1,3,1,8,2,3,3,1,0,0","4,7","23,27",5,"4,6",x,
3QQUBC64ZDDMPGCGJ92GPRVR8F9NXB,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,37FMASSAYCQQLWWI7028K631F0SIBG,ARXQ6JB64AUJE,Approved,Mon Mar 31 14:03:59 GMT 2014,Mon Mar 31 14:07:07 GMT 2014,Tue Apr 01 02:07:07 GMT 2014,2014/04/01 02:07:34 +0000,,,188,98% (40/41),98% (40/41),98% (40/41),2011767,4,Away (right),93:07:00,"0,5,1,0,4,3,3,8,0,1,1,0,0,1","1,3","16,26",6,"10,15",x,
31HLTCK4BKUOBZQZWQO3BMP9RSFVG8,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3YHH42UU5BERRA1EUN2WS5ZA5Z8L0S,A36HJXMFZY4RFG,Approved,Mon Mar 31 05:28:50 GMT 2014,Mon Mar 31 05:30:45 GMT 2014,Mon Mar 31 10:30:45 PDT 2014,Mon Mar 31 04:51:17 PDT 2014,,,115,100% (4/4),100% (4/4),100% (4/4),2011767,5,Away (right),63:50:00,"0,0,2,8,0,3,1,0,2,0,1,0,0,0","1,1","3,6",7,"13,15",x,
39I4RL8QGIG3HI2VW05YNW1XT8WH4I,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3GS6S824SQWAN05KZ7BWCSC3B00NWD,ARXQ6JB64AUJE,Approved,Mon Mar 31 13:23:55 GMT 2014,Mon Mar 31 13:29:00 GMT 2014,Tue Apr 01 01:29:00 GMT 2014,2014/04/01 01:32:35 +0000,,,305,98% (40/41),98% (40/41),98% (40/41),2011767,6,Away (right),93:07:00,"1,4,1,4,4,0,1,5,5,4,8,0,0,0","6,8","25,31",10,"6,9",x,
3ZC62PVYDG9R1AQKLFPPNTMPATJXX5,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3AMW0RGHOD1K3R8JNLX1KY47I2QNP9,A35FOJ3K98V4DL,Approved,Mon Mar 31 08:23:14 GMT 2014,Mon Mar 31 08:25:12 GMT 2014,Mon Mar 31 13:25:12 PDT 2014,Mon Mar 31 04:51:18 PDT 2014,,,118,96% (25/26),96% (25/26),96% (25/26),2011767,7,Away (right),77:50:00,"0,4,0,4,0,0,0,0,3,0,1,0,0,0","1,3","4,13",11,"7,9",x,
3P520RYKCG5QINCFA4V7B3W1NCTU51,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,2,BatchId:1475106;,3600,43200,Mon Apr 07 14:48:49 GMT 2014,,,3GM6G9ZBKNWCD1GQS1RLCTG42GIMTW,ARXQ6JB64AUJE,Submitted,Mon Mar 31 15:05:56 GMT 2014,Mon Mar 31 15:10:41 GMT 2014,Mon Mar 31 20:10:41 PDT 2014,,,,285,98% (40/41),98% (40/41),98% (40/41),2011767,8,Away (right),93:07:00,"0,4,1,2,6,5,1,0,1,1,0,2,0,0","1,4","20,25",17,"2,5",x,
3HO4MYYR11NM1RCTFN5C39A1J74U6H,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3ZY8KE4ISJ2IB8I7PPYHUKOU91DVQO,A35FOJ3K98V4DL,Approved,Mon Mar 31 08:53:14 GMT 2014,Mon Mar 31 08:54:39 GMT 2014,Mon Mar 31 13:54:39 PDT 2014,Mon Mar 31 04:51:15 PDT 2014,,,85,96% (25/26),96% (25/26),96% (25/26),2011767,9,Away (right),77:42:00,"0,5,1,2,1,7,2,3,0,3,7,2,0,0","2,5","19,24",18,"12,14",x,
3CMV9YRYP20V6W46QS70LQJNSMVJLI,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3VA45EW49NMZ4KPT3YMOYRME5XZO1X,ARXQ6JB64AUJE,Approved,Mon Mar 31 13:59:12 GMT 2014,Mon Mar 31 14:03:58 GMT 2014,Tue Apr 01 02:03:58 GMT 2014,2014/04/01 02:07:34 +0000,,,286,98% (40/41),98% (40/41),98% (40/41),2011767,10,Away (right),93:07:00,"2,4,3,1,0,2,2,0,3,0,6,1,0,0","1,4","20,24",21,"3,6",x,
3FK4G712NWZB9CIMXVDFPDO5GZFSSK,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:34 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:34 GMT 2014,,,3AZHRG4CU4JAB6BPOHYWWJ5T5E203G,ARXQ6JB64AUJE,Approved,Mon Mar 31 14:54:15 GMT 2014,Mon Mar 31 14:56:35 GMT 2014,Tue Apr 01 02:56:35 GMT 2014,2014/04/01 02:57:35 +0000,,,140,98% (40/41),98% (40/41),98% (40/41),2011767,11,Away (right),93:07:00,"2,5,1,2,3,5,1,0,13,3,0,6,0,0","5,6","28,33",26,"8,9",x,
35JDMRECC3879O4D10ZTBI1NRXDEGM,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,3BQU611VFPJEM2OI5MIZG7988AY99A,ARXQ6JB64AUJE,Approved,Mon Mar 31 13:04:55 GMT 2014,Mon Mar 31 13:13:09 GMT 2014,Tue Apr 01 01:13:09 GMT 2014,2014/04/01 01:17:34 +0000,,,494,98% (40/41),98% (40/41),98% (40/41),2011781,1,Home (left),94:18:00,"0,3,1,0,3,1,1,4,1,4,2,0,1,0","10,19","9,12",1,"2,2",x,
3RKHNXPHGVVT06XIHRZDDSFJK2NKUB,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,3QY5DC2MXRJL743Y6JDIMZIXOSQFUK,A36HJXMFZY4RFG,Approved,Mon Mar 31 05:31:46 GMT 2014,Mon Mar 31 05:33:32 GMT 2014,Mon Mar 31 10:33:32 PDT 2014,Mon Mar 31 04:51:17 PDT 2014,,,106,100% (4/4),100% (4/4),100% (4/4),2011781,2,Home (left),94:18:00,"0,0,0,0,0,11,0,0,3,4,0,0,0,1","3,5","15,19",2,"1,6",x,
37SOB9Z0SRWKLI2HN7FD5J2YWP93LQ,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,38F5OAUN5NB3NPI8O187FSGQWW4H7G,A36HJXMFZY4RFG,Approved,Mon Mar 31 05:26:51 GMT 2014,Mon Mar 31 05:28:45 GMT 2014,Mon Mar 31 10:28:45 PDT 2014,Mon Mar 31 04:51:16 PDT 2014,,,114,100% (4/4),100% (4/4),100% (4/4),2011781,3,Home (left),94:18:00,"1,3,0,0,1,1,2,1,2,6,2,1,0,2","6,8","12,16",4,"4,5",x,
3OND0WXMHVEL9KZOL6HBWIDO6XQEHL,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,3Y9N9SS8LYA4AQCJ0TMRBQPCZ32D3D,ARXQ6JB64AUJE,Approved,Mon Mar 31 12:54:07 GMT 2014,Mon Mar 31 13:00:28 GMT 2014,Tue Apr 01 01:00:28 GMT 2014,2014/04/01 01:02:34 +0000,,,381,98% (40/41),98% (40/41),98% (40/41),2011781,4,Home (left),71:06:00,"1,2,2,0,2,1,0,2,2,2,3,0,0,0","8,10","5,7",8,"4,7",x,
3YO4AH2FPCJZVNJXWP5QK73L3JC0QH,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,2,BatchId:1475106;,3600,43200,Mon Apr 07 14:49:20 GMT 2014,,,39GAF6DQWRZUU4YQ4A82TJGM1Q3V1D,A35FOJ3K98V4DL,Submitted,Mon Mar 31 15:12:17 GMT 2014,Mon Mar 31 15:18:50 GMT 2014,Mon Mar 31 20:18:50 PDT 2014,,,,393,96% (25/26),96% (25/26),96% (25/26),2011781,5,Home (left),57:51:00,"0,0,0,2,0,2,1,0,0,0,2,0,0,0","0,0","4,6",10,"3,7",x,
3CO05SML7U4Z7OYX94UQPXDQZ5E0RI,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,374TNBHA8BUZF2DCU0L11JSORIFQYS,A35FOJ3K98V4DL,Approved,Mon Mar 31 08:00:22 GMT 2014,Mon Mar 31 08:02:21 GMT 2014,Mon Mar 31 13:02:21 PDT 2014,Mon Mar 31 04:51:14 PDT 2014,,,119,96% (25/26),96% (25/26),96% (25/26),2011781,6,Home (left),94:18:00,"2,3,0,0,0,0,1,0,1,0,1,1,0,0","4,8","4,11",15,"1,8",x,
3WGZLY9VCGLNO3KVM7CLDN2432YD8B,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,3ZAK8W07I4DUA0O831UXJSVTIQ6U00,A35FOJ3K98V4DL,Approved,Mon Mar 31 08:12:13 GMT 2014,Mon Mar 31 08:15:40 GMT 2014,Mon Mar 31 13:15:40 PDT 2014,Mon Mar 31 04:51:16 PDT 2014,,,207,96% (25/26),96% (25/26),96% (25/26),2011781,7,Home (left),70:48:00,"0,0,1,2,0,2,0,0,1,0,1,0,2,0","0,2","6,9",16,"3,5",x,
3Q2T3FD0OM74R0K2NJGS5WHNWUZ3MS,3PS3UFWQYK3GUB21B5BG25040P3RY6,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Mon Mar 31 02:09:36 GMT 2014,1,BatchId:1475106;,3600,43200,Mon Apr 07 02:09:36 GMT 2014,,,3QBD8R3Z21IGWJMCQG5QWPTHHGZO4Y,A35FOJ3K98V4DL,Approved,Mon Mar 31 08:29:47 GMT 2014,Mon Mar 31 08:32:30 GMT 2014,Mon Mar 31 13:32:30 PDT 2014,Mon Mar 31 04:51:14 PDT 2014,,,163,96% (25/26),96% (25/26),96% (25/26),2011781,8,Home (left),94:18:00,"2,0,4,3,2,0,2,0,3,7,2,2,0,2","1,5","18,31",22,"10,12",x,
